var_0057,var_0058,var_0059,var_0060,var_0013,var_0014,var_0015,var_0016,var_0017,var_0002,var_0018,var_0062,var_0046,var_0095,var_0035,var_0050,var_0048,var_0068,var_0099,var_0007,var_0031,var_0038,var_0077,var_0008,var_0021,var_0029,var_0088,var_0075,var_0047,var_0027,var_0006,var_0071,var_0053,var_0080,var_0064,var_0083,var_0089,var_0093,var_0003,var_0072,var_0085,var_0032,var_0023,var_0056,var_0063,var_0084,var_0069,var_0065,var_0004,var_0020,var_0022,var_0045,var_0043,var_0005,var_0091,var_0090,var_0000,var_0039,var_0033,var_0055,var_0011,var_0040,var_0028,var_0061,var_0010,var_0036,var_0070,var_0066,var_0082,var_0001,var_0037,var_0086,var_0019,var_0087,var_0024,var_0034,var_0054,var_0097,var_0098,var_0078,var_0025,var_0094,var_0081,var_0030,var_0042,var_0051,var_0044,var_0074,var_0067,var_0012,var_0079,var_0041,var_0026,var_0092,var_0009,var_0096,var_0076,var_0073,var_0052,var_0049,is_anomaly
0.256483,0.155229,0.000335719,0.597017,0.0419627,0.287787,0.00324694,0.849208,0.586321,0.863632,0.0781654,0.897021,0.461745,0.474027,0.469162,-9.65306e-05,0.00631885,0.811717,0.00780248,-0.0149936,0.17438800000000002,0.931974,-0.00344604,0.631162,0.104665,0.743984,0.8626860000000001,0.6083310000000001,0.703056,0.346184,0.7398710000000001,0.00844713,0.119141,-0.000470983,0.68011,0.2562,0.185973,0.0128273,0.59951,0.5181319999999999,0.633356,0.0216525,-0.0177965,0.901651,0.0115738,-0.00206648,0.31421,0.219441,0.690697,0.867858,-0.0109498,-0.010594200000000002,0.898597,0.0239322,0.634724,0.553289,-0.00477453,0.394203,0.586637,0.731807,0.0113934,-0.00938002,0.531109,0.8759809999999999,0.297324,-0.0101918,0.495008,0.422772,0.783513,0.6397930000000001,0.0187757,0.455779,-0.00128888,0.000629343,0.8273,-0.00925148,-0.0031502,0.0638485,0.364238,0.00180819,0.483606,-0.00693817,0.492419,0.243545,-0.00306981,0.484897,0.311673,0.6812600000000001,-0.0147888,0.308429,0.552211,0.212254,0.0069605000000000005,0.250542,0.5994729999999999,0.111166,0.938214,-0.000684281,0.641941,0.487105,0
0.4768560000000001,0.5806859999999999,-0.00562572,0.704074,0.0108272,0.53055,0.874793,0.121299,0.8665930000000001,0.62159,0.414656,0.07521489999999999,0.449866,0.00628681,0.357935,-0.00923071,0.199542,0.915326,0.866908,0.103186,0.8095479999999999,0.727394,0.178068,0.109926,0.499118,0.634912,0.295887,0.210217,0.0973493,0.0486332,0.0129709,0.00255184,0.522256,0.07929989999999999,0.326801,0.965168,0.33731300000000003,0.110559,0.0422266,0.0757084,0.0511755,-0.00336639,0.362654,0.516493,-0.0034851999999999995,-0.00845589,0.549309,0.521367,-0.00777778,0.353923,0.00898012,0.29942,0.0216775,0.651509,-0.0060523,0.225802,-0.000853986,-0.00895536,0.768162,-0.00467069,0.00254422,0.7559640000000001,-0.0121022,0.7113659999999999,0.0615842,0.0299856,0.848223,0.794718,0.016205,0.593881,-0.016096799999999998,0.00185233,-0.0040838,0.507938,0.737915,0.434208,0.0643403,0.00171914,0.822483,0.00595854,0.00831554,0.761071,-0.0163716,0.970593,0.278629,0.8246479999999999,-0.00280321,0.977527,-0.00599889,0.697525,0.0137089,0.367328,0.08561519999999999,0.111852,0.0719158,0.103815,0.0105146,0.00879317,0.385558,-0.00695043,0
0.989425,0.0114374,0.20172,0.94005,0.723647,0.748346,0.5739489999999999,0.8510049999999999,0.912159,0.0469146,-0.00720312,0.836385,-0.0119683,0.00871976,-0.0109199,0.949513,0.129131,0.926272,0.577542,0.21303200000000005,-0.00564523,0.721791,0.00627329,0.0557049,0.00287856,0.38887,0.00284847,0.962403,0.583568,0.0824037,0.7589560000000001,0.310258,0.112934,0.197773,0.0171952,0.319286,0.0714931,-0.0064105,0.385727,0.008338,0.000984595,0.8540559999999999,0.633779,0.7912680000000001,0.5115689999999999,0.766544,0.0226252,0.780098,0.00930492,0.015664700000000004,0.5960270000000001,0.00866879,0.432549,0.472001,0.781008,0.613751,-0.00785532,0.675571,0.391457,0.8304010000000001,0.632138,-0.012262899999999998,0.100961,0.46283,0.000151698,0.415384,0.09304,0.243279,0.0330414,0.298967,0.00699288,0.00942073,0.208878,0.8363209999999999,-0.011329700000000002,0.213945,-0.00381741,-0.00953425,0.910587,0.122458,0.958012,0.338266,-0.018938,0.0478724,0.240828,0.857965,0.7768229999999999,0.830384,-0.0141102,0.0116543,-0.0151743,0.000196045,0.00385851,0.725567,0.310392,0.250765,0.921654,0.342149,-0.0190346,0.28028400000000003,1
0.8916209999999999,0.372361,-0.0148269,0.397387,0.937782,0.488211,0.001156,0.7696109999999999,0.20634,0.0962322,-0.0147733,0.450742,-0.00565619,0.596054,-0.0164675,-0.00481836,0.896907,0.267898,0.101572,0.54342,0.381998,0.384199,0.00581461,0.0171795,-0.00292836,0.29821,0.349771,0.81003,0.92387,0.00639713,0.654564,0.378531,0.216529,0.928538,0.346639,-0.000929249,0.625274,0.789986,0.162242,0.00935369,0.819055,-0.00145342,0.186395,0.210117,0.183025,0.10392,0.233425,-0.00769183,0.27723200000000003,0.0748921,0.985097,-0.00497161,0.636404,0.00111766,0.92894,0.285708,-0.00490317,-0.00397284,0.124742,0.0696844,0.629467,0.014604399999999997,0.939367,0.14897,0.970956,0.4536770000000001,0.0043468000000000005,0.15873900000000002,0.10101,0.490653,0.00425536,0.520113,0.135181,0.000932693,-0.0150485,0.728313,0.013714,-0.00230151,0.658716,0.00301914,0.618372,0.00819276,-0.00029737,0.781637,0.0006727160000000001,0.42114,0.77403,0.765158,-0.000402915,-0.00367254,0.928283,0.684355,0.0701707,0.00331693,0.562923,0.7540720000000001,0.457778,0.594279,0.472099,0.312707,0
0.443796,0.269328,0.0158309,0.546367,0.357591,0.625583,0.166698,0.577229,0.0044523,0.180579,-0.0069831,0.923923,0.714348,0.375549,0.8786209999999999,0.5273,0.812925,0.00441007,0.110439,0.468165,0.595945,0.17462,-0.0128031,0.00104059,0.685117,0.07817539999999999,0.93816,0.513166,-0.00874359,0.00608346,0.213267,0.615373,0.455128,0.0122762,0.543954,0.641479,0.025141,0.338002,0.727754,0.775472,0.848159,0.21599,0.210465,-0.0215596,-0.000764305,0.00148783,0.487021,0.00761847,0.406435,0.0813962,0.00142518,0.00793062,0.0206303,-0.0116874,-0.0395631,0.314031,0.970791,0.00396231,0.6353880000000001,0.938334,0.006521600000000001,0.673303,0.872554,0.616444,0.170309,0.00213607,0.215499,-0.00593248,0.195707,0.00636392,-0.0210026,0.00741407,0.817819,0.34338,0.838399,-0.00422191,0.0364999,0.60352,0.00202706,-0.00481067,0.00336837,0.970725,0.578188,0.15876600000000002,0.182574,0.267327,0.90464,0.19874,0.7032229999999999,0.314792,0.128343,0.5639609999999999,0.980599,0.623738,0.195152,0.000729747,0.233093,0.00313666,-0.000441119,0.352626,0
0.00425912,0.571009,0.513393,0.999114,0.382353,0.8627459999999999,0.353339,0.10653,-0.00153724,0.969033,0.00419511,0.8942049999999999,0.651021,0.57506,0.000975186,0.22015,0.930571,0.00540033,0.990168,0.0706678,0.802197,-0.00503878,0.248617,0.841349,0.323538,0.6659470000000001,0.0678528,0.0999944,0.608694,0.645806,0.497795,0.957647,0.0566383,0.140278,0.798508,0.178758,0.862348,0.556949,0.150427,-0.00787925,0.000468456,0.206031,0.517854,0.342613,0.46746,0.314527,0.418049,0.0134016,0.731072,0.234346,0.00298933,-0.00719238,0.614247,-0.00493931,0.577206,0.7549,0.245385,0.8105140000000001,-0.0115829,0.197929,0.0100359,-0.0147815,-0.00483557,0.363059,-0.017062200000000003,0.569608,0.6046100000000001,-0.00467018,0.0958357,0.0007943760000000001,0.05873330000000001,0.689871,0.00660289,-0.0121943,0.00188194,0.51751,-0.0106204,0.0127001,0.308594,0.157706,0.8595649999999999,-0.0160456,-0.00670291,0.36282,0.215618,0.488844,0.653898,0.724808,0.0212475,0.111462,-0.0064546,0.00216456,0.381997,0.00254121,0.8976200000000001,0.226934,-0.0106116,0.296599,0.00167595,0.00594301,0
0.309254,0.8436370000000001,0.00569316,0.280461,0.0904276,0.0211646,0.26415700000000003,0.165418,0.29437,0.994804,0.423072,0.209047,0.300572,0.745136,0.389493,0.0118292,0.00114123,0.123987,0.574956,0.00158624,0.164598,0.32922,0.042818,0.470036,0.4274560000000001,0.48734,0.246981,0.00941995,0.501127,0.155771,0.598653,0.780882,0.96405,-0.00600346,-0.00692014,0.84588,0.705268,0.00399582,0.463946,0.011516,0.760366,0.274609,0.366418,0.0135918,0.261227,0.106646,0.28943,0.529486,0.00140657,0.35144200000000003,0.0111454,0.00580585,0.554299,0.0282425,0.653722,0.7195020000000001,-0.0201541,0.00749634,0.587119,0.521334,0.986796,0.332723,0.0113927,0.391364,0.8480409999999999,0.00727423,0.00625761,-0.00102471,0.00225078,0.8387819999999999,0.00858008,0.978595,0.0183316,-0.00321161,0.0414648,0.363282,0.170794,-0.00752901,0.804666,0.294239,0.00778334,0.859517,0.146975,-0.00606862,0.000841562,0.778175,0.945525,0.329048,0.21519,0.00571792,-0.00464071,0.774363,0.00440485,0.613676,0.383626,0.0105192,0.391878,0.07191689999999999,-0.00729116,0.467906,0
0.00327526,0.5588810000000001,-0.00671876,0.345185,-0.00898467,0.238641,0.243133,0.15368900000000002,0.632714,0.015081,0.0183164,0.00645774,0.612867,-0.0169512,-0.00141563,0.0192771,0.341227,0.637977,0.159935,0.497223,-0.00745168,-0.0136369,0.146724,0.0065658,0.177162,0.32516100000000003,-0.0141084,-0.0157111,0.996296,0.535562,0.877725,0.710674,0.445725,0.7603340000000001,0.998395,0.107125,0.0643011,0.00674321,0.202762,0.0130058,0.6718069999999999,0.8374149999999999,0.6972470000000001,-0.00324235,0.1253,0.0106006,0.000997725,0.607376,0.760173,0.392478,-0.00931989,0.407975,0.00928756,0.961449,0.942733,0.540429,-0.00035970800000000003,0.5736220000000001,0.719279,0.22565,0.0114072,0.00029405,0.00603851,0.5127729999999999,0.436678,0.973293,0.139487,0.0216294,0.84972,0.762568,0.565469,0.906814,-0.0180987,0.342003,0.00308028,0.993792,0.791932,0.798832,-0.00458681,-0.00816274,0.90065,0.332938,0.000693507,0.394032,0.650077,0.302389,0.00566944,0.00774663,0.139557,0.7002390000000001,0.235782,0.543651,0.0240317,0.909971,0.875353,0.197632,0.201951,0.10343,0.167407,0.00187024,0
0.202148,0.984602,0.925567,0.0100955,0.069615,0.306049,-0.00686222,0.259786,0.8573299999999999,0.654479,0.783878,0.7537659999999999,0.8487610000000001,0.323243,0.327928,0.112448,0.00218393,0.995436,-0.0110741,0.318311,0.226457,0.420132,-0.00895264,0.50865,0.00596693,0.037771,0.901418,0.880187,0.287937,0.0035351,0.6382909999999999,0.0474835,0.200749,0.0043538000000000006,0.356734,0.727939,0.370638,-0.0107023,0.31141,0.261292,0.0045518,0.0215143,0.0142704,0.26412,0.0125962,0.844935,0.231261,0.935825,0.547523,0.887106,0.388765,0.00499621,0.07812419999999999,0.0106813,0.424108,0.245767,0.0193373,0.0170182,0.0405818,-0.00584114,-0.00416135,0.343081,0.11274,0.0497831,0.00184408,0.010635,0.00476674,0.8319270000000001,0.17632799999999998,0.418505,0.00827522,-0.020841,-0.00927673,0.6497229999999999,0.14035899999999998,0.859972,0.785041,0.255065,0.33869,0.0252682,0.581724,0.119167,0.6220399999999999,0.385054,0.494335,0.274691,-0.00429376,0.561339,-0.00376428,0.190949,0.496878,-0.0007177819999999999,0.159884,0.903992,0.8127880000000001,-0.00612561,0.00743711,0.00633229,0.00608667,0.0500979,0
0.013668799999999998,0.00312896,0.946177,0.220694,0.638944,0.832376,0.911486,-0.00519186,0.626387,0.7013689999999999,0.624471,0.335433,-0.007080700000000001,0.135465,0.00483387,0.00276133,0.19372,0.558041,-0.0124859,0.760725,0.000477526,0.00562335,-0.00202658,0.0498975,0.285718,0.0138287,-0.00690386,0.27248,0.34591500000000003,0.6337430000000001,0.00878765,0.00421791,0.0171215,-0.0103794,0.60828,0.00183991,0.5818800000000001,0.0195337,0.955238,-0.0134156,0.20379,0.416077,0.704693,0.393932,0.00460752,0.0235226,0.469628,0.826889,0.443614,0.0127048,-0.00212221,-0.00276817,-0.0124688,0.00735921,0.624113,0.489629,0.00622402,0.433145,0.441813,-0.00014180899999999998,0.576929,0.0039014,0.31145700000000004,0.171569,0.564767,0.446208,0.917207,-0.0116079,0.604743,0.35662,0.6378659999999999,0.386069,0.23359,0.527795,-0.00432913,0.650584,0.7769020000000001,0.918489,0.16217,0.386132,0.456526,-0.00638057,0.36649,0.796686,0.026951,0.7891729999999999,0.371777,0.604819,0.0891112,0.00762017,0.00196104,0.870239,0.543198,0.13137200000000002,0.727657,0.450153,0.25002,0.30893200000000004,0.611139,0.370447,0
0.467772,0.167533,0.035305199999999995,-0.000709553,0.362729,0.08742739999999999,0.557096,0.7799659999999999,-0.00265933,0.64867,0.808326,0.723843,0.7762140000000001,0.00133471,0.0194789,0.436992,0.0209357,0.32405100000000003,0.133776,0.109497,0.0204604,0.292269,0.534334,0.694036,-0.00197831,-0.0114473,0.998517,0.827434,-0.000359601,0.288958,0.00181476,0.844094,0.213303,-0.00442672,0.388408,0.891782,-0.00418326,-0.00347613,0.979102,0.255642,0.8322860000000001,0.76636,0.7678010000000001,0.403331,0.00969959,0.00666249,0.7563840000000001,0.265304,-0.00621818,0.511421,0.382584,0.543746,0.520429,0.865519,0.794037,0.984375,-0.00765962,0.698479,0.300548,-0.014923,0.867392,-7.21893e-05,0.245384,0.6445609999999999,0.14959,0.391591,-0.0122909,0.00805756,0.599887,0.5025,-0.00543253,0.35659,0.00118545,0.341296,0.270888,0.330721,0.286376,0.08775210000000001,0.00545717,0.28675,-0.0135472,0.198338,0.939065,0.809479,0.275229,0.507205,-0.00976963,-0.00786731,0.130795,-0.000449399,0.00042987,0.0103346,0.16456700000000002,0.14674,0.425101,0.520782,0.977548,0.00027975900000000003,-0.00314868,0.229621,0
0.611236,0.708159,0.00815949,0.739345,0.579817,0.648159,0.0678592,0.301895,0.00774836,0.474026,0.772692,0.787519,0.5972109999999999,0.0101493,0.0146315,0.0115403,0.845095,0.858459,0.20592600000000005,0.00703444,0.15944,0.0368972,0.352691,0.128296,-0.00457468,0.591491,-0.0100777,0.0489381,0.730258,0.463192,0.878358,-0.00715552,0.990319,0.00831171,0.67389,0.157345,0.37765,0.176323,0.7923979999999999,0.00557277,-0.0270409,0.573227,0.491603,-0.0184375,0.999628,0.125671,0.263434,-0.00132908,0.990068,0.5058630000000001,0.697634,0.0222389,0.897803,-0.0299741,0.0158582,0.874967,-0.00341606,0.983227,0.450307,0.249986,0.000268436,0.0005314180000000001,0.0479235,0.27415900000000004,0.281121,0.105461,0.399031,0.000541756,0.515095,0.834549,0.00443558,0.386159,0.00143144,0.989316,0.6230859999999999,-0.00702641,0.799061,-0.00600595,0.925483,0.367649,-0.00794252,0.443039,0.663571,0.89544,0.0146374,0.42309,0.0224572,-0.00166817,0.585905,0.69643,0.00010574,0.748181,-0.0121079,0.949611,0.8024359999999999,0.0724599,0.149294,0.0575314,0.976663,0.0168086,0
0.0487778,0.060105999999999986,0.980117,0.00877621,0.623292,0.00784651,0.887827,0.137073,0.667429,0.411028,-0.0166187,0.549874,0.442559,0.662773,0.693696,0.7075640000000001,0.0663969,-0.000287077,-0.00382814,-0.0110643,0.8353440000000001,-0.0123029,-0.00758968,0.494362,0.00551521,0.00863969,0.601418,0.5814189999999999,0.00192772,0.0752044,0.0192579,0.587179,0.378109,0.919292,0.595301,0.140713,0.777174,0.651095,0.820156,0.573627,0.159828,0.192607,0.386927,-0.00616021,0.95054,0.7913720000000001,0.0129425,0.00661035,-0.022736900000000004,0.369681,0.028295,-0.00692951,0.133696,0.5271819999999999,0.00516661,-0.00137305,0.700194,0.919209,0.00548913,0.201482,-0.0262406,-0.0100439,0.976674,0.394541,0.686404,-0.00653701,0.32208400000000004,-0.00174234,-0.000350921,-2.74954e-05,0.374355,0.806401,0.277913,0.0363276,0.785881,0.597538,0.518696,0.738926,0.277713,0.547878,-0.00378036,0.28015100000000004,0.0011747,0.236668,-0.0124271,-0.00770664,0.5957939999999999,0.174513,0.236766,0.0833039,0.0126189,0.744308,0.616715,0.35791,0.441059,0.00850018,0.6796260000000001,0.0195814,0.972622,0.142073,0
0.000490338,0.801466,0.955125,0.377647,0.786993,0.009904,0.644275,0.428153,0.193374,0.5541010000000001,0.00555733,0.986098,0.462015,0.925644,0.446457,0.638778,-0.011385700000000002,0.121288,-0.0245215,0.272147,0.260062,-0.016107,0.974349,0.996696,-0.00212885,0.00267702,-0.00630653,0.810353,0.531212,0.522066,0.07171319999999999,0.173878,0.998571,-0.00628348,0.563673,0.540791,0.164741,0.746484,0.0008114960000000001,0.0018625,0.0591544,0.587162,0.00704009,0.897365,0.0447792,0.992863,0.170389,-0.017157,0.306872,0.282638,0.909211,-2.39954e-05,0.13324,0.790579,0.00153432,0.8009390000000001,0.866181,0.966929,0.498265,0.0145915,0.00253952,0.0048355,0.730644,0.7580479999999999,0.750274,-0.013797899999999998,0.00149549,-0.00533415,0.0139904,0.000269394,0.317296,0.83983,0.735237,0.216102,0.039229,0.00516572,0.999012,0.183464,0.949715,0.011712899999999998,0.309751,0.858476,0.711557,0.31876,0.315764,0.719522,0.217321,-0.0166787,0.577425,0.692334,0.741755,0.00985271,0.000955234,0.335005,0.0126182,-0.00281645,0.21673,0.8721969999999999,0.00473372,0.0959021,0
0.521335,-0.00536323,0.34426100000000004,0.111384,0.992106,0.590055,0.175745,0.920545,-0.0252758,0.609584,0.666121,-0.0036954,0.6970649999999999,0.708829,0.610805,0.487139,0.0281465,0.933578,0.35785,0.6712090000000001,0.630564,0.00230678,-0.0102764,0.421062,0.692141,0.0479915,0.26226900000000003,0.240925,-0.00315014,0.709713,-0.00907521,0.380868,0.941737,0.0074667,0.8339409999999999,0.5800109999999999,0.645175,-0.00705305,0.0142942,0.787876,0.0408255,0.199348,-0.0132499,0.8197409999999999,0.672523,0.780025,-0.00473213,0.528682,0.35554,0.0572313,0.0038365,-0.00713123,0.618278,0.012908100000000002,0.203058,0.000593064,-0.013815,0.27434000000000003,0.685866,0.983296,-0.00556352,-0.0105641,0.058339,0.15176900000000002,0.448837,-0.00487979,0.286026,-0.00133536,-0.0140922,0.84315,0.00875477,0.941809,-0.0103494,0.508538,0.998603,0.8272229999999999,0.017916099999999997,0.878447,-0.006310199999999999,-0.00320732,0.351054,0.606279,0.25169,0.00499906,0.00486072,0.6718649999999999,0.00733305,0.12758699999999998,0.0763322,0.7703899999999999,0.227122,0.361759,0.0030324,0.105231,0.52223,-0.00330691,0.4107770000000001,-0.00793433,-0.00687845,0.111873,0
0.8265120000000001,0.383415,-0.0248726,0.489311,0.720457,0.119823,0.833405,0.969957,0.010729,0.00347052,0.183925,0.576954,0.0019321,-0.00216126,-0.00398195,0.352767,0.0371285,0.436787,-0.0226725,-0.00887221,0.053322900000000006,-0.0100193,0.260363,0.122427,0.8453629999999999,-0.0007299610000000001,-0.00194395,0.415019,0.574202,0.584504,0.892755,0.902086,0.223128,-0.0147043,0.295111,0.00603479,0.137958,0.970538,0.210556,-0.010351799999999998,0.54081,0.00240589,0.722303,0.5179779999999999,0.248234,0.658051,-0.020537,0.0128085,0.00915268,0.0322627,0.000185878,0.275908,0.00940585,0.14615999999999998,0.6602399999999999,0.711916,0.654688,0.730367,0.775469,0.373753,0.015040799999999997,-0.012577,0.0655334,0.587322,0.8463459999999999,0.536036,0.786321,0.0244965,0.0537667,0.012204,0.243126,0.386262,0.015468,0.0769191,0.61165,0.321935,0.00193059,0.157363,0.926554,0.00230876,-0.00324057,0.4250600000000001,0.612476,-0.0008174780000000001,0.693856,0.778658,0.00227521,0.00338943,0.626549,0.706431,0.33861,0.112057,0.941164,0.00752321,0.919869,0.990949,0.923379,0.397739,0.00238733,0.482264,0
0.276729,0.793086,0.0279351,0.532875,0.861309,0.961627,0.953514,0.187547,-0.0119719,0.6943229999999999,0.395371,0.486804,0.783844,0.169848,0.00993511,0.587801,0.6364390000000001,0.206092,0.446464,0.7150880000000001,0.0894865,0.422951,0.164374,0.00580022,0.0207321,0.390532,0.0875683,0.67047,0.555107,0.0858948,0.120051,0.623028,0.433972,0.00626376,0.893964,0.282459,0.305744,0.00646023,0.283687,0.7599130000000001,0.554531,0.713043,0.0559984,-0.00113407,0.755901,-0.00416541,0.0208715,-0.00396401,0.843498,0.108703,0.3677760000000001,-0.00955514,0.5578270000000001,0.0107241,0.362014,0.8343010000000001,0.320047,0.843933,0.7575430000000001,0.111897,-0.00672673,0.00420179,-0.00217308,0.308516,0.508731,0.933619,-0.0126259,7.61923e-05,0.166034,0.00077589,-0.0126835,0.00342794,-0.019034400000000003,0.428806,-0.00319348,0.270176,0.625223,-0.00313716,0.145137,0.0104361,0.322937,0.00793385,0.136403,-0.0136959,0.645271,0.010497,0.604769,0.105587,0.240081,0.294179,0.44314,0.00703442,0.8640190000000001,0.74942,0.52694,0.715284,0.00795531,0.0010495,0.448439,-0.00647583,0
0.99197,0.161799,0.226321,0.00289603,0.148696,0.0149393,0.588752,0.942802,0.7823479999999999,0.016388200000000002,0.13664600000000002,0.00639358,0.223316,-0.0122835,0.901217,0.970773,0.343798,-0.00430735,0.0111416,0.0112131,0.532331,-0.0159491,0.516965,0.521691,-0.0107982,0.21981,0.792057,0.00884568,0.00281985,0.972413,0.944482,0.233954,0.11331199999999997,0.746436,0.0522558,0.00414661,0.103902,0.043473800000000014,0.907759,0.980763,0.713952,0.292329,-0.0080646,0.82375,0.690746,0.248283,0.213492,0.558361,0.210622,-0.00866293,0.358971,-0.013015700000000002,-0.00225939,0.55581,0.887099,0.249967,0.909898,0.90709,0.357799,0.8611190000000001,0.00278973,-0.008729299999999999,-0.00761849,0.187614,0.593009,0.00635863,0.126161,-0.00828508,0.431819,-0.0135421,0.8391370000000001,0.00116994,0.5952569999999999,0.712534,0.060384300000000016,0.924136,-0.0125297,0.592218,0.5101640000000001,0.846801,0.0815125,0.345403,0.0083136,0.00488949,0.789293,0.00168818,0.854593,0.407005,0.510542,0.198202,-0.00671951,0.5756060000000001,0.146748,-0.00408069,0.967733,0.292428,0.164055,-0.00163286,0.861081,0.953016,0
0.920159,0.677395,0.16271300000000002,-0.00195138,0.559491,0.362204,0.969169,0.967465,-0.00371691,0.0217325,0.727975,0.989619,0.440799,0.08992710000000001,-0.0106253,0.921748,0.204595,0.5151020000000001,0.315713,0.171903,0.249171,0.521412,-0.016186600000000002,0.94175,0.8437040000000001,0.6429229999999999,0.186117,0.987619,8.39525e-05,0.321412,0.0115098,0.251054,0.0333827,0.8206379999999999,0.818703,0.554311,-0.00477857,0.018286,0.537568,0.22014,0.452132,0.289509,0.494319,-0.00582329,0.00763329,0.68185,0.0109535,-0.0132596,0.5125609999999999,0.00957789,0.0108734,-0.00287699,0.472653,0.480644,0.979444,0.530442,0.884631,0.352879,0.309324,0.278555,0.148043,-0.00746358,0.35791100000000003,0.569091,0.76267,0.133081,0.68779,0.35425,-0.0252487,-0.0135412,0.00191088,0.463463,0.793144,0.646748,0.0142401,0.8996219999999999,0.35343800000000003,0.06245890000000001,-0.00565072,-0.013568299999999998,0.8396459999999999,0.00159502,-0.00761838,-0.000521884,0.918083,0.4124680000000001,0.259844,0.276097,0.00789578,-0.0046223,0.470949,0.000532563,-0.00528202,0.702002,0.594598,0.247141,0.363931,0.0141349,0.00339422,0.344559,0
0.355638,0.5952770000000001,0.273253,0.00552275,0.382597,0.176346,0.0801164,0.7530720000000001,-0.00376086,0.255278,-0.00487619,0.169248,0.621898,0.667976,-0.0103855,0.0127932,0.0173259,0.362115,-0.00016545400000000002,0.368784,0.00607588,0.8792530000000001,0.025344,0.0008243419999999999,0.6338550000000001,0.642496,0.00893318,-0.0005104819999999999,0.463063,0.599097,-0.00386153,0.07748889999999999,0.358623,0.00250667,0.227604,-0.005201300000000001,0.445835,0.000238327,0.00587001,0.188772,0.598169,0.213123,0.20825900000000006,0.603301,-0.0138535,0.805912,0.211812,0.59438,0.351219,0.577338,0.0135977,0.702579,-0.01192,0.339781,0.687254,0.553453,0.983024,0.339054,0.489753,0.000108638,0.5621520000000001,0.00597909,0.469034,0.542111,0.737731,0.7553310000000001,0.0065803,0.8023170000000001,0.608684,-0.0101376,0.00308149,0.488777,0.710172,0.244044,0.365322,0.700491,0.404951,0.325934,0.794313,0.373881,0.00450437,0.6928810000000001,0.518794,0.0967826,0.249766,0.765338,0.0247872,0.728883,-0.0100225,-0.0117972,-0.00348709,0.248444,-0.00439555,0.366875,0.227447,0.00858359,0.987827,-0.00890644,0.360592,0.195528,0
-0.00906124,0.0248671,0.945922,0.7335109999999999,0.00215779,0.850611,0.686355,0.561547,0.50115,0.340506,0.0101635,0.0013018,0.168731,0.621713,0.25904,0.576336,0.663506,-0.0056212,0.7536510000000001,-0.00986335,0.6117060000000001,0.0178521,0.0932092,0.8288639999999999,-0.00761863,-0.00956837,0.5881,-0.00437696,0.044064,0.415573,0.565704,0.103877,0.484106,0.0092636,0.984376,0.673975,0.141514,0.8399479999999999,0.00781316,-0.00733452,-0.00493895,0.0169807,0.732287,0.305137,0.877083,0.115906,0.8357969999999999,0.8927889999999999,0.979511,0.22302,0.192183,-0.0125087,0.531434,0.756618,0.00426591,0.7690899999999999,0.807775,-0.0100706,0.995588,-0.00146915,0.00117265,0.940278,0.187256,0.761696,0.0565546,0.00749154,0.16105,0.330804,0.319771,0.00625454,0.0220914,0.00316886,0.210866,0.476421,0.950265,0.484946,0.319539,0.0467426,0.00930026,0.00444001,-0.0052904,0.907984,0.342654,0.0539407,0.896847,0.0612026,0.307944,0.35120100000000004,-0.00171563,0.180812,0.0602643,0.0072035,0.630012,0.882501,0.36339,0.0217596,0.798211,0.74219,0.0026064,-0.00909621,0
-0.00103888,0.8570399999999999,0.158863,0.202008,0.154586,0.888553,0.936891,-0.00629444,0.867705,-0.0018179,0.143243,0.649807,-0.00450027,-0.0144493,0.96963,0.895885,0.989438,0.440543,-0.00304011,0.0214732,0.523742,0.07173020000000001,0.440693,0.8537799999999999,0.798253,0.716847,0.815129,0.908624,0.7773720000000001,0.0371426,0.950678,0.466637,0.556754,0.903284,0.941538,-0.0130953,0.00408146,0.150535,0.910703,0.942762,0.251799,0.501637,-0.0164669,0.0102023,0.443691,0.716737,-0.00208358,0.0304017,0.933113,0.50174,0.00502466,0.82019,0.052318100000000006,0.766269,0.00669317,0.729917,0.00777407,0.013540200000000002,-0.00345141,0.522834,0.987271,0.266081,0.0168207,0.607865,0.374249,-0.00040132,0.973048,0.907872,0.8958790000000001,0.338011,-0.00489553,0.944044,-0.00913259,0.308035,0.489036,0.333795,0.783486,0.08392630000000001,0.9263,0.330766,0.80148,0.116035,-0.0045681,0.426586,0.00107074,0.770545,0.0210332,0.975795,0.00415271,-0.00296372,-0.0157449,0.665976,0.8428450000000001,-0.00878262,0.185288,0.694248,-0.00830204,-0.00304702,-0.00679095,0.185782,0
